timestamp,coin,signal,direction,slope
1769877381.0503309,SUI/USD,WAIT,neutral,0.0
1769877413.671229,BTC/USD,PREPARE,buy,0.0
1769877413.671229,ETH/USD,PREPARE,buy,0.0
1769877413.671229,SOL/USD,GO,buy,0.0
1769877413.671229,SUI/USD,WAIT,neutral,0.0
1769877446.308317,BTC/USD,WAIT,neutral,0.0
1769877446.308317,ETH/USD,PREPARE,buy,0.0
1769877446.308317,SOL/USD,GO,buy,0.0
1769877446.308317,SUI/USD,WAIT,neutral,0.0
1769877478.7612858,BTC/USD,WAIT,neutral,0.0
1769877478.7612858,ETH/USD,PREPARE,buy,0.0
1769877478.7612858,SOL/USD,GO,buy,0.0
1769877478.7612858,SUI/USD,WAIT,neutral,0.0
1769877511.229292,BTC/USD,PREPARE,buy,0.0
1769877511.229292,ETH/USD,PREPARE,buy,0.0
1769877511.229292,SOL/USD,GO,buy,0.0
1769877511.229292,SUI/USD,WAIT,neutral,0.0
1769877544.6703732,BTC/USD,PREPARE,buy,0.0
1769877544.6703732,ETH/USD,PREPARE,buy,0.0
1769877544.6703732,SOL/USD,GO,buy,0.0
1769877544.6703732,SUI/USD,WAIT,neutral,0.0
1769877577.527945,BTC/USD,PREPARE,buy,0.0
1769877577.527945,ETH/USD,PREPARE,buy,0.0
1769877577.527945,SOL/USD,GO,buy,0.0
1769877577.527945,SUI/USD,WAIT,neutral,0.0
1769877610.26225,BTC/USD,PREPARE,buy,0.0
1769877610.26225,ETH/USD,PREPARE,buy,0.0
1769877610.26225,SOL/USD,GO,buy,0.0
1769877610.26225,SUI/USD,WAIT,neutral,0.0
1769877643.0283468,BTC/USD,PREPARE,buy,0.0
1769877643.0283468,ETH/USD,PREPARE,buy,0.0
1769877643.0283468,SOL/USD,GO,buy,0.0
1769877643.0283468,SUI/USD,WAIT,neutral,0.0
1769877676.120865,BTC/USD,PREPARE,buy,0.0
1769877676.120865,ETH/USD,PREPARE,buy,0.0
1769877676.120865,SOL/USD,GO,buy,0.0
1769877676.120865,SUI/USD,WAIT,neutral,0.0
1769877709.281688,BTC/USD,PREPARE,buy,0.0
1769877709.281688,ETH/USD,PREPARE,buy,0.0
1769877709.281688,SOL/USD,GO,buy,0.0
1769877709.281688,SUI/USD,WAIT,neutral,0.0
1769877742.6353438,BTC/USD,PREPARE,buy,0.0
1769877742.6353438,ETH/USD,PREPARE,buy,0.0
1769877742.6353438,SOL/USD,GO,buy,0.0
1769877742.6353438,SUI/USD,WAIT,neutral,0.0
1769877775.48241,BTC/USD,PREPARE,buy,0.0
1769877775.48241,ETH/USD,PREPARE,buy,0.0
1769877775.48241,SOL/USD,GO,buy,0.0
1769877775.48241,SUI/USD,WAIT,neutral,0.0
1769877808.286371,BTC/USD,PREPARE,buy,0.0
1769877808.286371,ETH/USD,PREPARE,buy,0.0
1769877808.286371,SOL/USD,GO,buy,0.0
1769877808.286371,SUI/USD,WAIT,neutral,0.0
1769877841.2872288,BTC/USD,PREPARE,buy,0.0
1769877841.2872288,ETH/USD,PREPARE,buy,0.0
1769877841.2872288,SOL/USD,GO,buy,0.0
1769877841.2872288,SUI/USD,WAIT,neutral,0.0
1769877873.979232,BTC/USD,PREPARE,buy,0.0
1769877873.979232,ETH/USD,PREPARE,buy,0.0
1769877873.979232,SOL/USD,GO,buy,0.0
1769877873.979232,SUI/USD,WAIT,neutral,0.0
1769877906.907935,BTC/USD,PREPARE,buy,0.0
1769877906.907935,ETH/USD,PREPARE,buy,0.0
1769877906.907935,SOL/USD,GO,buy,0.0
1769877906.907935,SUI/USD,WAIT,neutral,0.0
1769877939.503245,BTC/USD,PREPARE,buy,0.0
1769877939.503245,ETH/USD,PREPARE,buy,0.0
1769877939.503245,SOL/USD,GO,buy,0.0
1769877939.503245,SUI/USD,WAIT,neutral,0.0
1769877972.45695,BTC/USD,PREPARE,buy,0.0
1769877972.45695,ETH/USD,PREPARE,buy,0.0
1769877972.45695,SOL/USD,GO,buy,0.0
1769877972.45695,SUI/USD,WAIT,neutral,0.0
1769878005.451901,BTC/USD,PREPARE,buy,0.0
1769878005.451901,ETH/USD,PREPARE,buy,0.0
1769878005.451901,SOL/USD,GO,buy,0.0
1769878005.451901,SUI/USD,WAIT,neutral,0.0
1769878038.1452742,BTC/USD,PREPARE,buy,0.0
1769878038.1452742,ETH/USD,PREPARE,buy,0.0
1769878038.1452742,SOL/USD,GO,buy,0.0
1769878038.1452742,SUI/USD,WAIT,neutral,0.0
1769878071.985712,BTC/USD,PREPARE,buy,0.0
1769878071.985712,ETH/USD,PREPARE,buy,0.0
1769878071.985712,SOL/USD,GO,buy,0.0
1769878071.985712,SUI/USD,WAIT,neutral,0.0
1769878104.902146,BTC/USD,PREPARE,buy,0.0
1769878104.902146,ETH/USD,PREPARE,buy,0.0
1769878104.902146,SOL/USD,GO,buy,0.0
1769878104.902146,SUI/USD,WAIT,neutral,0.0
1769878137.5105631,BTC/USD,PREPARE,buy,0.0
1769878137.5105631,ETH/USD,PREPARE,buy,0.0
1769878137.5105631,SOL/USD,GO,buy,0.0
1769878137.5105631,SUI/USD,WAIT,neutral,0.0
1769878169.929479,BTC/USD,PREPARE,buy,0.0
1769878169.929479,ETH/USD,PREPARE,buy,0.0
1769878169.929479,SOL/USD,GO,buy,0.0
1769878169.929479,SUI/USD,WAIT,neutral,0.0
1769878203.356544,BTC/USD,PREPARE,buy,0.0
1769878203.356544,ETH/USD,PREPARE,buy,0.0
1769878203.356544,SOL/USD,GO,buy,0.0
1769878203.356544,SUI/USD,WAIT,neutral,0.0
1769878236.276427,BTC/USD,PREPARE,buy,0.0
1769878236.276427,ETH/USD,PREPARE,buy,0.0
1769878236.276427,SOL/USD,GO,buy,0.0
1769878236.276427,SUI/USD,WAIT,neutral,0.0
1769878269.493354,BTC/USD,PREPARE,buy,0.0
1769878269.493354,ETH/USD,PREPARE,buy,0.0
1769878269.493354,SOL/USD,GO,buy,0.0
1769878269.493354,SUI/USD,WAIT,neutral,0.0
1769878302.335614,BTC/USD,PREPARE,buy,0.0
1769878302.335614,ETH/USD,PREPARE,buy,0.0
1769878302.335614,SOL/USD,GO,buy,0.0
1769878302.335614,SUI/USD,WAIT,neutral,0.0
1769878335.1763892,BTC/USD,PREPARE,buy,0.0
1769878335.1763892,ETH/USD,PREPARE,buy,0.0
1769878335.1763892,SOL/USD,GO,buy,0.0
1769878335.1763892,SUI/USD,WAIT,neutral,0.0
1769878367.943999,BTC/USD,PREPARE,buy,0.0
1769878367.943999,ETH/USD,PREPARE,buy,0.0
1769878367.943999,SOL/USD,GO,buy,0.0
1769878367.943999,SUI/USD,WAIT,neutral,0.0
1769878400.6733701,BTC/USD,PREPARE,buy,0.0
1769878400.6733701,ETH/USD,PREPARE,buy,0.0
1769878400.6733701,SOL/USD,GO,buy,0.0
1769878400.6733701,SUI/USD,WAIT,neutral,0.0
1769878433.5863118,BTC/USD,PREPARE,buy,0.0
1769878433.5863118,ETH/USD,PREPARE,buy,0.0
1769878433.5863118,SOL/USD,GO,buy,0.0
1769878433.5863118,SUI/USD,WAIT,neutral,0.0
1769878466.615341,BTC/USD,PREPARE,buy,0.0
1769878466.615341,ETH/USD,PREPARE,buy,0.0
1769878466.615341,SOL/USD,GO,buy,0.0
1769878466.615341,SUI/USD,WAIT,neutral,0.0
1769878499.297386,BTC/USD,PREPARE,buy,0.0
1769878499.297386,ETH/USD,PREPARE,buy,0.0
1769878499.297386,SOL/USD,GO,buy,0.0
1769878499.297386,SUI/USD,WAIT,neutral,0.0
1769878532.914382,BTC/USD,PREPARE,buy,0.0
1769878532.914382,ETH/USD,PREPARE,buy,0.0
1769878532.914382,SOL/USD,GO,buy,0.0
1769878532.914382,SUI/USD,WAIT,neutral,0.0
1769878565.748062,BTC/USD,PREPARE,buy,0.0
1769878565.748062,ETH/USD,PREPARE,buy,0.0
1769878565.748062,SOL/USD,GO,buy,0.0
1769878565.748062,SUI/USD,WAIT,neutral,0.0
1769878598.087595,BTC/USD,PREPARE,buy,0.0
1769878598.087595,ETH/USD,PREPARE,buy,0.0
1769878598.087595,SOL/USD,GO,buy,0.0
1769878598.087595,SUI/USD,WAIT,neutral,0.0
1769878630.9959831,BTC/USD,PREPARE,buy,0.0
1769878630.9959831,ETH/USD,PREPARE,buy,0.0
1769878630.9959831,SOL/USD,GO,buy,0.0
1769878630.9959831,SUI/USD,WAIT,neutral,0.0
1769878664.067949,BTC/USD,PREPARE,buy,0.0
1769878664.067949,ETH/USD,PREPARE,buy,0.0
1769878664.067949,SOL/USD,GO,buy,0.0
1769878664.067949,SUI/USD,WAIT,neutral,0.0
1769878697.774861,BTC/USD,PREPARE,buy,0.0
1769878697.774861,ETH/USD,PREPARE,buy,0.0
1769878697.774861,SOL/USD,GO,buy,0.0
1769878697.774861,SUI/USD,WAIT,neutral,0.0
1769878730.760742,BTC/USD,PREPARE,buy,0.0
1769878730.760742,ETH/USD,PREPARE,buy,0.0
1769878730.760742,SOL/USD,GO,buy,0.0
1769878730.760742,SUI/USD,WAIT,neutral,0.0
1769878764.081801,BTC/USD,PREPARE,buy,0.0
1769878764.081801,ETH/USD,PREPARE,buy,0.0
1769878764.081801,SOL/USD,GO,buy,0.0
1769878764.081801,SUI/USD,WAIT,neutral,0.0
1769878797.608408,BTC/USD,PREPARE,buy,0.0
1769878797.608408,ETH/USD,PREPARE,buy,0.0
1769878797.608408,SOL/USD,GO,buy,0.0
1769878797.608408,SUI/USD,WAIT,neutral,0.0
1769878830.065141,BTC/USD,PREPARE,buy,0.0
1769878830.065141,ETH/USD,PREPARE,buy,0.0
1769878830.065141,SOL/USD,GO,buy,0.0
1769878830.065141,SUI/USD,WAIT,neutral,0.0
1769878862.4680479,BTC/USD,PREPARE,buy,0.0
1769878862.4680479,ETH/USD,PREPARE,buy,0.0
1769878862.4680479,SOL/USD,GO,buy,0.0
1769878862.4680479,SUI/USD,WAIT,neutral,0.0
1769878895.8320022,BTC/USD,PREPARE,buy,0.0
1769878895.8320022,ETH/USD,PREPARE,buy,0.0
1769878895.8320022,SOL/USD,GO,buy,0.0
1769878895.8320022,SUI/USD,WAIT,neutral,0.0
1769878929.278071,BTC/USD,PREPARE,buy,0.0
1769878929.278071,ETH/USD,PREPARE,buy,0.0
1769878929.278071,SOL/USD,GO,buy,0.0
1769878929.278071,SUI/USD,WAIT,neutral,0.0
1769878962.346862,BTC/USD,PREPARE,buy,0.0
1769878962.346862,ETH/USD,PREPARE,buy,0.0
1769878962.346862,SOL/USD,GO,buy,0.0
1769878962.346862,SUI/USD,WAIT,neutral,0.0
1769878995.453571,BTC/USD,PREPARE,buy,0.0
1769878995.453571,ETH/USD,PREPARE,buy,0.0
1769878995.453571,SOL/USD,GO,buy,0.0
1769878995.453571,SUI/USD,WAIT,neutral,0.0
1769879026.78996,BTC/USD,PREPARE,buy,0.0
1769879026.78996,ETH/USD,PREPARE,buy,0.0
1769879026.78996,SOL/USD,PREPARE,buy,0.0
1769879026.78996,SUI/USD,WAIT,neutral,0.0
1769879059.207676,BTC/USD,PREPARE,buy,0.0
1769879059.207676,ETH/USD,PREPARE,buy,0.0
1769879059.207676,SOL/USD,GO,buy,0.0
1769879059.207676,SUI/USD,WAIT,neutral,0.0
1769879091.81901,BTC/USD,PREPARE,buy,0.0
1769879091.81901,ETH/USD,PREPARE,buy,0.0
1769879091.81901,SOL/USD,GO,buy,0.0
1769879091.81901,SUI/USD,WAIT,neutral,0.0
1769879124.993024,BTC/USD,PREPARE,buy,0.0
1769879124.993024,ETH/USD,PREPARE,buy,0.0
1769879124.993024,SOL/USD,GO,buy,0.0
1769879124.993024,SUI/USD,WAIT,neutral,0.0
1769879157.7245178,BTC/USD,PREPARE,buy,0.0
1769879157.7245178,ETH/USD,PREPARE,buy,0.0
1769879157.7245178,SOL/USD,GO,buy,0.0
1769879157.7245178,SUI/USD,WAIT,neutral,0.0
1769879192.425506,BTC/USD,PREPARE,buy,0.0
1769879192.425506,ETH/USD,PREPARE,buy,0.0
1769879192.425506,SOL/USD,GO,buy,0.0
1769879192.425506,SUI/USD,WAIT,neutral,0.0
1769879225.119096,BTC/USD,PREPARE,buy,0.0
1769879225.119096,ETH/USD,PREPARE,buy,0.0
1769879225.119096,SOL/USD,GO,buy,0.0
1769879225.119096,SUI/USD,WAIT,neutral,0.0
1769879257.69561,BTC/USD,PREPARE,buy,0.0
1769879257.69561,ETH/USD,PREPARE,buy,0.0
1769879257.69561,SOL/USD,GO,buy,0.0
1769879257.69561,SUI/USD,WAIT,neutral,0.0
1769879290.8445399,BTC/USD,PREPARE,buy,0.0
1769879290.8445399,ETH/USD,PREPARE,buy,0.0
1769879290.8445399,SOL/USD,GO,buy,0.0
1769879290.8445399,SUI/USD,WAIT,neutral,0.0
1769879323.8308868,BTC/USD,PREPARE,buy,0.0
1769879323.8308868,ETH/USD,PREPARE,buy,0.0
1769879323.8308868,SOL/USD,GO,buy,0.0
1769879323.8308868,SUI/USD,WAIT,neutral,0.0
1769879356.4841669,BTC/USD,PREPARE,buy,0.0
1769879356.4841669,ETH/USD,PREPARE,buy,0.0
1769879356.4841669,SOL/USD,GO,buy,0.0
1769879356.4841669,SUI/USD,WAIT,neutral,0.0
1769879393.3718321,BTC/USD,PREPARE,buy,0.0
1769879393.3718321,ETH/USD,GO,buy,0.0
1769879393.3718321,SOL/USD,GO,buy,0.0
1769879393.3718321,SUI/USD,WAIT,neutral,0.0
1769879429.5671449,BTC/USD,PREPARE,buy,0.0
1769879429.5671449,ETH/USD,GO,buy,0.0
1769879429.5671449,SOL/USD,GO,buy,0.0
1769879429.5671449,SUI/USD,WAIT,neutral,0.0
1769879466.0338979,BTC/USD,PREPARE,buy,0.0
1769879466.0338979,ETH/USD,GO,buy,0.0
1769879466.0338979,SOL/USD,GO,buy,0.0
1769879466.0338979,SUI/USD,WAIT,neutral,0.0
1769879502.45054,BTC/USD,PREPARE,buy,0.0
1769879502.45054,ETH/USD,GO,buy,0.0
1769879502.45054,SOL/USD,GO,buy,0.0
1769879502.45054,SUI/USD,PREPARE,buy,0.0
1769879539.3586829,BTC/USD,PREPARE,buy,0.0
1769879539.3586829,ETH/USD,GO,buy,0.0
1769879539.3586829,SOL/USD,GO,buy,0.0
1769879539.3586829,SUI/USD,PREPARE,buy,0.0
1769879579.614605,BTC/USD,GO,buy,0.0
1769879579.614605,ETH/USD,GO,buy,0.0
1769879579.614605,SOL/USD,GO,buy,0.0
1769879579.614605,SUI/USD,PREPARE,buy,0.0
1769879616.488409,BTC/USD,PREPARE,buy,0.0
1769879616.488409,ETH/USD,GO,buy,0.0
1769879616.488409,SOL/USD,GO,buy,0.0
1769879616.488409,SUI/USD,WAIT,neutral,0.0
1769879653.3091068,BTC/USD,PREPARE,buy,0.0
1769879653.3091068,ETH/USD,GO,buy,0.0
1769879653.3091068,SOL/USD,GO,buy,0.0
1769879653.3091068,SUI/USD,WAIT,neutral,0.0
1769879689.9190788,BTC/USD,PREPARE,buy,0.0
1769879689.9190788,ETH/USD,GO,buy,0.0
1769879689.9190788,SOL/USD,GO,buy,0.0
1769879689.9190788,SUI/USD,PREPARE,buy,0.0
1769879722.654293,BTC/USD,PREPARE,buy,0.0
1769879722.654293,ETH/USD,PREPARE,buy,0.0
1769879722.654293,SOL/USD,GO,buy,0.0
1769879722.654293,SUI/USD,PREPARE,buy,0.0
1769879755.585296,BTC/USD,PREPARE,buy,0.0
1769879755.585296,ETH/USD,PREPARE,buy,0.0
1769879755.585296,SOL/USD,GO,buy,0.0
1769879755.585296,SUI/USD,WAIT,neutral,0.0
1769879787.338996,BTC/USD,PREPARE,buy,0.0
1769879787.338996,ETH/USD,PREPARE,buy,0.0
1769879787.338996,SOL/USD,PREPARE,buy,0.0
1769879787.338996,SUI/USD,PREPARE,buy,0.0
1769879818.310343,BTC/USD,PREPARE,buy,0.0
1769879818.310343,ETH/USD,PREPARE,buy,0.0
1769879818.310343,SOL/USD,PREPARE,buy,0.0
1769879818.310343,SUI/USD,WAIT,neutral,0.0
1769879850.066634,BTC/USD,PREPARE,buy,0.0
1769879850.066634,ETH/USD,PREPARE,buy,0.0
1769879850.066634,SOL/USD,PREPARE,buy,0.0
1769879850.066634,SUI/USD,WAIT,neutral,0.0
1769879881.7836459,BTC/USD,PREPARE,buy,0.0
1769879881.7836459,ETH/USD,PREPARE,buy,0.0
1769879881.7836459,SOL/USD,PREPARE,buy,0.0
1769879881.7836459,SUI/USD,WAIT,neutral,0.0
1769879913.2614021,BTC/USD,PREPARE,buy,0.0
1769879913.2614021,ETH/USD,PREPARE,buy,0.0
1769879913.2614021,SOL/USD,PREPARE,buy,0.0
1769879913.2614021,SUI/USD,WAIT,neutral,0.0
1769879944.743402,BTC/USD,PREPARE,buy,0.0
1769879944.743402,ETH/USD,PREPARE,buy,0.0
1769879944.743402,SOL/USD,PREPARE,buy,0.0
1769879944.743402,SUI/USD,WAIT,neutral,0.0
1769879976.245412,BTC/USD,PREPARE,buy,0.0
1769879976.245412,ETH/USD,PREPARE,buy,0.0
1769879976.245412,SOL/USD,PREPARE,buy,0.0
1769879976.245412,SUI/USD,WAIT,neutral,0.0
1769880007.568608,BTC/USD,PREPARE,buy,0.0
1769880007.568608,ETH/USD,PREPARE,buy,0.0
1769880007.568608,SOL/USD,PREPARE,buy,0.0
1769880007.568608,SUI/USD,PREPARE,buy,0.0
1769880047.831508,BTC/USD,GO,buy,0.0
1769880047.831508,ETH/USD,GO,buy,0.0
1769880047.831508,SOL/USD,GO,buy,0.0
1769880047.831508,SUI/USD,PREPARE,buy,0.0
1769880080.7532291,BTC/USD,PREPARE,buy,0.0
1769880080.7532291,ETH/USD,PREPARE,buy,0.0
1769880080.7532291,SOL/USD,GO,buy,0.0
1769880080.7532291,SUI/USD,PREPARE,buy,0.0
1769880121.206953,BTC/USD,GO,buy,0.0
1769880121.206953,ETH/USD,GO,buy,0.0
1769880121.206953,SOL/USD,GO,buy,0.0
1769880121.206953,SUI/USD,PREPARE,buy,0.0
1769880161.225944,BTC/USD,GO,buy,0.0
1769880161.225944,ETH/USD,GO,buy,0.0
1769880161.225944,SOL/USD,GO,buy,0.0
1769880161.225944,SUI/USD,PREPARE,buy,0.0
1769880197.872036,BTC/USD,PREPARE,buy,0.0
1769880197.872036,ETH/USD,GO,buy,0.0
1769880197.872036,SOL/USD,GO,buy,0.0
1769880197.872036,SUI/USD,PREPARE,buy,0.0
1769880237.9705641,BTC/USD,GO,buy,0.0
1769880237.9705641,ETH/USD,GO,buy,0.0
1769880237.9705641,SOL/USD,GO,buy,0.0
1769880237.9705641,SUI/USD,PREPARE,buy,0.0
1769880269.398447,BTC/USD,PREPARE,buy,0.0
1769880269.398447,ETH/USD,PREPARE,buy,0.0
1769880269.398447,SOL/USD,PREPARE,buy,0.0
1769880269.398447,SUI/USD,PREPARE,buy,0.0
1769880301.921005,BTC/USD,PREPARE,buy,0.0
1769880301.921005,ETH/USD,GO,buy,0.0
1769880301.921005,SOL/USD,PREPARE,buy,0.0
1769880301.921005,SUI/USD,PREPARE,buy,0.0
1769880338.503102,BTC/USD,PREPARE,buy,0.0
1769880338.503102,ETH/USD,GO,buy,0.0
1769880338.503102,SOL/USD,GO,buy,0.0
1769880338.503102,SUI/USD,PREPARE,buy,0.0
1769880370.9055018,BTC/USD,PREPARE,buy,0.0
1769880370.9055018,ETH/USD,PREPARE,buy,0.0
1769880370.9055018,SOL/USD,PREPARE,buy,0.0
1769880370.9055018,SUI/USD,PREPARE,buy,0.0
1769880407.483385,BTC/USD,PREPARE,buy,0.0
1769880407.483385,ETH/USD,GO,buy,0.0
1769880407.483385,SOL/USD,GO,buy,0.0
1769880407.483385,SUI/USD,PREPARE,buy,0.0
1769880440.175096,BTC/USD,PREPARE,buy,0.0
1769880440.175096,ETH/USD,GO,buy,0.0
1769880440.175096,SOL/USD,PREPARE,buy,0.0
1769880440.175096,SUI/USD,PREPARE,buy,0.0
1769880471.823261,BTC/USD,PREPARE,buy,0.0
1769880471.823261,ETH/USD,PREPARE,buy,0.0
1769880471.823261,SOL/USD,PREPARE,buy,0.0
1769880471.823261,SUI/USD,PREPARE,buy,0.0
1769880504.6099572,BTC/USD,PREPARE,buy,0.0
1769880504.6099572,ETH/USD,GO,buy,0.0
1769880504.6099572,SOL/USD,PREPARE,buy,0.0
1769880504.6099572,SUI/USD,PREPARE,buy,0.0
1769880537.5805812,BTC/USD,PREPARE,buy,0.0
1769880537.5805812,ETH/USD,GO,buy,0.0
1769880537.5805812,SOL/USD,PREPARE,buy,0.0
1769880537.5805812,SUI/USD,PREPARE,buy,0.0
1769880570.118965,BTC/USD,PREPARE,buy,0.0
1769880570.118965,ETH/USD,GO,buy,0.0
1769880570.118965,SOL/USD,PREPARE,buy,0.0
1769880570.118965,SUI/USD,PREPARE,buy,0.0
1769880601.845628,BTC/USD,PREPARE,buy,0.0
1769880601.845628,ETH/USD,PREPARE,buy,0.0
1769880601.845628,SOL/USD,PREPARE,buy,0.0
1769880601.845628,SUI/USD,WAIT,neutral,0.0
1769880633.11269,BTC/USD,PREPARE,buy,0.0
1769880633.11269,ETH/USD,PREPARE,buy,0.0
1769880633.11269,SOL/USD,PREPARE,buy,0.0
1769880633.11269,SUI/USD,WAIT,neutral,0.0
1769880664.4909089,BTC/USD,PREPARE,buy,0.0
1769880664.4909089,ETH/USD,PREPARE,buy,0.0
1769880664.4909089,SOL/USD,PREPARE,buy,0.0
1769880664.4909089,SUI/USD,PREPARE,buy,0.0
1769880696.4180999,BTC/USD,PREPARE,buy,0.0
1769880696.4180999,ETH/USD,PREPARE,buy,0.0
1769880696.4180999,SOL/USD,PREPARE,buy,0.0
1769880696.4180999,SUI/USD,PREPARE,buy,0.0
1769880727.941275,BTC/USD,PREPARE,buy,0.0
1769880727.941275,ETH/USD,PREPARE,buy,0.0
1769880727.941275,SOL/USD,PREPARE,buy,0.0
1769880727.941275,SUI/USD,PREPARE,buy,0.0
1769880759.158792,BTC/USD,PREPARE,buy,0.0
1769880759.158792,ETH/USD,PREPARE,buy,0.0
1769880759.158792,SOL/USD,PREPARE,buy,0.0
1769880759.158792,SUI/USD,PREPARE,buy,0.0
1769880790.2294679,BTC/USD,PREPARE,buy,0.0
1769880790.2294679,ETH/USD,PREPARE,buy,0.0
1769880790.2294679,SOL/USD,PREPARE,buy,0.0
1769880790.2294679,SUI/USD,PREPARE,buy,0.0
1769880821.439382,BTC/USD,PREPARE,buy,0.0
1769880821.439382,ETH/USD,PREPARE,buy,0.0
1769880821.439382,SOL/USD,PREPARE,buy,0.0
1769880821.439382,SUI/USD,PREPARE,buy,0.0
1769880853.81175,BTC/USD,PREPARE,buy,0.0
1769880853.81175,ETH/USD,PREPARE,buy,0.0
1769880853.81175,SOL/USD,PREPARE,buy,0.0
1769880853.81175,SUI/USD,PREPARE,buy,0.0
1769880887.165531,BTC/USD,PREPARE,buy,0.0
1769880887.165531,ETH/USD,GO,buy,0.0
1769880887.165531,SOL/USD,PREPARE,buy,0.0
1769880887.165531,SUI/USD,PREPARE,buy,0.0
1769880919.810415,BTC/USD,PREPARE,buy,0.0
1769880919.810415,ETH/USD,GO,buy,0.0
1769880919.810415,SOL/USD,PREPARE,buy,0.0
1769880919.810415,SUI/USD,PREPARE,buy,0.0
1769880952.846431,BTC/USD,PREPARE,buy,0.0
1769880952.846431,ETH/USD,GO,buy,0.0
1769880952.846431,SOL/USD,PREPARE,buy,0.0
1769880952.846431,SUI/USD,PREPARE,buy,0.0
1769880984.284682,BTC/USD,PREPARE,buy,0.0
1769880984.284682,ETH/USD,PREPARE,buy,0.0
1769880984.284682,SOL/USD,PREPARE,buy,0.0
1769880984.284682,SUI/USD,PREPARE,buy,0.0
1769881016.155118,BTC/USD,PREPARE,buy,0.0
1769881016.155118,ETH/USD,PREPARE,buy,0.0
1769881016.155118,SOL/USD,PREPARE,buy,0.0
1769881016.155118,SUI/USD,WAIT,neutral,0.0
1769881048.266073,BTC/USD,PREPARE,buy,0.0
1769881048.266073,ETH/USD,PREPARE,buy,0.0
1769881048.266073,SOL/USD,PREPARE,buy,0.0
1769881048.266073,SUI/USD,WAIT,neutral,0.0
1769881079.783547,BTC/USD,PREPARE,buy,0.0
1769881079.783547,ETH/USD,PREPARE,buy,0.0
1769881079.783547,SOL/USD,PREPARE,buy,0.0
1769881079.783547,SUI/USD,WAIT,neutral,0.0
1769881111.183868,BTC/USD,PREPARE,buy,0.0
1769881111.183868,ETH/USD,PREPARE,buy,0.0
1769881111.183868,SOL/USD,PREPARE,buy,0.0
1769881111.183868,SUI/USD,WAIT,neutral,0.0
1769881142.97663,BTC/USD,PREPARE,buy,0.0
1769881142.97663,ETH/USD,PREPARE,buy,0.0
1769881142.97663,SOL/USD,PREPARE,buy,0.0
1769881142.97663,SUI/USD,WAIT,neutral,0.0
1769881174.861783,BTC/USD,PREPARE,buy,0.0
1769881174.861783,ETH/USD,PREPARE,buy,0.0
1769881174.861783,SOL/USD,PREPARE,buy,0.0
1769881174.861783,SUI/USD,WAIT,neutral,0.0
1769881207.555264,BTC/USD,PREPARE,buy,0.0
1769881207.555264,ETH/USD,PREPARE,buy,0.0
1769881207.555264,SOL/USD,PREPARE,buy,0.0
1769881207.555264,SUI/USD,WAIT,neutral,0.0
1769881239.153715,BTC/USD,PREPARE,buy,0.0
1769881239.153715,ETH/USD,PREPARE,buy,0.0
1769881239.153715,SOL/USD,PREPARE,buy,0.0
1769881239.153715,SUI/USD,WAIT,neutral,0.0
1769881270.820161,BTC/USD,PREPARE,buy,0.0
1769881270.820161,ETH/USD,PREPARE,buy,0.0
1769881270.820161,SOL/USD,PREPARE,buy,0.0
1769881270.820161,SUI/USD,WAIT,neutral,0.0
1769881302.512933,BTC/USD,PREPARE,buy,0.0
1769881302.512933,ETH/USD,PREPARE,buy,0.0
1769881302.512933,SOL/USD,PREPARE,buy,0.0
1769881302.512933,SUI/USD,WAIT,neutral,0.0
1769881334.4882472,BTC/USD,PREPARE,buy,0.0
1769881334.4882472,ETH/USD,PREPARE,buy,0.0
1769881334.4882472,SOL/USD,PREPARE,buy,0.0
1769881334.4882472,SUI/USD,WAIT,neutral,0.0
1769881366.407085,BTC/USD,PREPARE,buy,0.0
1769881366.407085,ETH/USD,PREPARE,buy,0.0
1769881366.407085,SOL/USD,PREPARE,buy,0.0
1769881366.407085,SUI/USD,WAIT,neutral,0.0
1769881397.7869859,BTC/USD,PREPARE,buy,0.0
1769881397.7869859,ETH/USD,PREPARE,buy,0.0
1769881397.7869859,SOL/USD,PREPARE,buy,0.0
1769881397.7869859,SUI/USD,PREPARE,buy,0.0
1769881429.587469,BTC/USD,PREPARE,buy,0.0
1769881429.587469,ETH/USD,PREPARE,buy,0.0
1769881429.587469,SOL/USD,PREPARE,buy,0.0
1769881429.587469,SUI/USD,WAIT,neutral,0.0
1769881462.2671192,BTC/USD,PREPARE,buy,0.0
1769881462.2671192,ETH/USD,PREPARE,buy,0.0
1769881462.2671192,SOL/USD,PREPARE,buy,0.0
1769881462.2671192,SUI/USD,PREPARE,buy,0.0
1769881494.2368798,BTC/USD,PREPARE,buy,0.0
1769881494.2368798,ETH/USD,PREPARE,buy,0.0
1769881494.2368798,SOL/USD,PREPARE,buy,0.0
1769881494.2368798,SUI/USD,WAIT,neutral,0.0
1769881525.628704,BTC/USD,PREPARE,buy,0.0
1769881525.628704,ETH/USD,PREPARE,buy,0.0
1769881525.628704,SOL/USD,PREPARE,buy,0.0
1769881525.628704,SUI/USD,WAIT,neutral,0.0
1769881557.1504169,BTC/USD,PREPARE,buy,0.0
1769881557.1504169,ETH/USD,PREPARE,buy,0.0
1769881557.1504169,SOL/USD,PREPARE,buy,0.0
1769881557.1504169,SUI/USD,WAIT,neutral,0.0
